scenario_group,method_path,method_label,experiment,raw_experiment,config,run_id,source_file,scenario_harmonized,time_sec,social_force_on_agents
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.1,0.009491905
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.2,0.008920987
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.3,0.009750388
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.4,0.014756545
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.5,0.020389903
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.6,0.025355574
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.7,0.029526988
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.8,0.0321096
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,4.9,0.035217866
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.0,0.036526818
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.1,0.04098641
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.2,0.045500774
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.3,0.048662607
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.4,0.05439121
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.5,0.05710246
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.6,0.061040204
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.7,0.06768084
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.8,0.07424731
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,5.9,0.0788391
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.0,0.08471804
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.1,0.09055037
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.2,0.0786725
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.3,0.07295793
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.4,0.06235189
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.5,0.052283734
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.6,0.043589152
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.7,0.04890479
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.8,0.065706946
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,6.9,0.084778875
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.0,0.100429565
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.1,0.10928276
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.2,0.12219706
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.3,0.12884867
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.4,0.14419967
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.5,0.16060752
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.6,0.16094607
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.7,0.14620994
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.8,0.13618839
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,7.9,0.13175029
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.0,0.15782169
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.1,0.18464553
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.2,0.2142228
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.3,0.21221794
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.4,0.20483631
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.5,0.20778486
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.6,0.20738503
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.7,0.20280597
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.8,0.1950154
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,8.9,0.18740101
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.0,0.17839742
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.1,0.16911192
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.2,0.15043847
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.3,0.13945584
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.4,0.13333197
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.5,0.12625258
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.6,0.12181385
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.7,0.11615651
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.8,0.14917342
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,9.9,0.1888783
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.0,0.15814318
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.1,0.14758836
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.2,0.13279976
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.3,0.11459637
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.4,0.12104949
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.5,0.12766801
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.6,0.099371485
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.7,0.06840536
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.8,0.041054178
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,10.9,0.021288643
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.0,0.0037448052
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.1,0.0003989491
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.2,2.4418645e-05
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.3,2.1590754e-06
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.4,3.1612493e-07
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.5,4.8974005e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.6,1.842557e-07
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.7,5.332902e-07
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.8,3.282798e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,11.9,3.905915e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.0,6.4947187e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.1,3.4591366e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.2,2.5898492e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.3,8.700655e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.4,7.7632265e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.5,1.8606255e-07
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.6,2.723804e-07
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.7,1.980651e-07
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.8,1.934458e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,12.9,1.1279269e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.0,8.1873945e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.1,1.4995224e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.2,1.14328555e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.3,7.885074e-12
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.4,3.889146e-12
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.5,5.516488e-12
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.6,1.2775215e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.7,1.4182943e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.8,2.782811e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,13.9,2.4959597e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.0,1.26769795e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.1,1.0760635e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.2,1.0964104e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.3,1.0492249e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.4,1.0173258e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.5,9.995678e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.6,1.1612147e-08
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.7,8.4429574e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.8,4.5671977e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,14.9,2.573e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.0,1.3271447e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.1,7.1168443e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.2,6.288498e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.3,7.8072165e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.4,8.1815565e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.5,5.8150257e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.6,3.093854e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.7,1.6300232e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.8,1.3202392e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.9,1.236022e-10
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.0,8.929059e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.1,5.4802864e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.2,3.5641642e-11
