experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,group_intimate_space_intrusions,group_personal_space_intrusions,group_social_space_intrusions,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents,run_id
3_crossing,20.49,16.404491774128367,5.296016139240237,5.560944592134852,0.44567113419441395,13.521419597031851,0.9708737864077669,14.077669902912621,21.35922330097087,0.0,0.0,0.0,False,0.5067189455867714,0.5067189455867714,0,0,0.0,0.8088700513093217,0.26713868133874624,0.46659759035838333,4.667000838421552,1.0683182203828758,1.155251900945763,8.145155,8.145154,14.26834,0.0,30.220001,0
