time_stamps,time_stamps,cumulative_heading_changes,avg_distance_to_closest_person,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents
0,0.0,0.0,1.8018629724854116,0,0,1,0,0,0,0.03703632205724716,-0.0003192972799297422,0.0,0.0,0.3294420838356018,0.3273189067840576,0.0024185935,0.0024185935,0.004837187,0.0,0.058388274
1,0.1,7.767463102936745e-06,1.8137116269601385,0,0,1,0,0,0,0.03634339198470116,-0.0003311880864202976,-0.0069293007254600525,-0.06929300725460052,0.7266038805246353,0.7224937677383423,0.0043374565,0.0043374565,0.008674777,0.0,0.055222727
2,0.2,0.019946298620197922,1.8348832291192543,0,0,1,0,0,0,0.03746800497174263,-0.474687784910202,0.011246129870414734,0.11246129870414734,0.9893006682395935,0.9845156669616699,0.001805592,0.001805592,0.0036095465,0.0,0.051371615
3,0.3,0.05748171545565128,1.867321608634057,0,0,1,0,0,0,0.049894269555807114,-0.6034513115882874,0.12426264584064484,1.2426264584064484,1.1626155376434326,1.157646894454956,0.00047339525,0.00047339304,0.0009419591,0.0,0.04750611
4,0.4,0.060523711144924164,1.908698647817094,0,0,1,0,0,0,0.04942747950553894,-0.6055314540863037,-0.004667900502681732,-0.04667900502681732,1.2768584191799164,1.2718544006347656,0.00014633639,0.00014633639,0.0002843285,0.0,0.044479337
5,0.5,0.060492560267448425,1.958913885865626,0,0,1,0,0,0,0.07520473748445511,-0.602957546710968,0.2577725797891617,2.577725797891617,1.352149248123169,1.347045660018921,5.8578637e-05,5.8578677e-05,0.00010762507,0.0,0.04174129
6,0.6,0.06038232147693634,2.0232272577746695,0,0,1,0,0,0,0.17167237401008606,-0.6036800742149353,0.9646763652563095,9.646763652563095,1.4017682373523712,1.3964219093322754,3.1784228e-05,3.1784228e-05,5.5555658e-05,0.0,0.03942096
7,0.7,0.06038579344749451,2.1010814840914236,0,0,1,0,0,0,0.272274374961853,-0.6038302183151245,1.0060200095176697,10.060200095176697,1.4344604015350342,1.4287257194519043,2.386793e-05,2.3867895e-05,4.175742e-05,0.0,0.037384983
8,0.8,0.06038790941238403,2.190089581516348,0,0,1,0,0,0,0.37365829944610596,-0.6039312481880188,1.0138392448425293,10.138392448425293,1.455982118844986,1.4497381448745728,2.1449654e-05,2.1449654e-05,3.8260074e-05,0.0,0.035630308
9,0.9,0.06039184331893921,2.2877987686800254,0,0,1,0,0,0,0.4753071963787079,-0.6040298938751221,1.0164889693260193,10.164889693260193,1.4701255559921265,1.4632786512374878,2.145766e-05,2.1457698e-05,3.8898615e-05,0.0,0.034126785
