time_stamps,time_stamps,cumulative_heading_changes,avg_distance_to_closest_person,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents
0,0.0,0.0,7.432898399272316,0,0,0,0,0,0,0.03725438565015793,-0.0003164368390571326,0.0,0.0,0.1249486431479454,0.12276160717010498,1.5282274e-13,1.5282274e-13,3.0543943e-13,0.0,1.9997239
1,0.1,7.673719665035605e-06,7.4982494751718285,0,0,0,0,0,0,0.03633154556155205,-0.00033757314668037,-0.009228400886058807,-0.09228400886058807,0.935739278793335,1.0155348777770996,3.768191e-09,3.768191e-09,7.4349114e-09,0.0,1.3160205
2,0.2,7.642549462616444e-06,7.620662881462014,0,0,0,0,0,0,0.037957776337862015,-0.0003173116419930011,0.01626230776309967,0.1626230776309967,1.1101629734039307,1.3441113233566284,8.905982e-08,8.905982e-08,1.7804638e-07,0.0,0.66638696
3,0.3,1.2923439498990774e-05,7.750187794715638,0,0,0,0,0,0,0.10798326134681702,4.553754843072966e-05,0.70025485008955,7.0025485008955,1.135254979133606,1.3409219980239868,4.6360557e-07,4.6360557e-07,9.271558e-07,0.0,0.3668927
4,0.4,1.6499951016157866e-05,7.865986037878194,0,0,0,0,0,0,0.20700018107891083,0.00017830186698120087,0.9901691973209381,9.901691973209381,1.1210693717002869,1.2685967683792114,1.226728e-06,1.2267277e-06,2.453435e-06,0.0,0.21668215
5,0.5,1.9838858861476183e-05,7.960458939350735,0,0,0,0,0,0,0.30800238251686096,0.0002785523247439414,1.0100220143795013,10.100220143795013,1.142829140027364,1.1953617334365845,3.7195987e-06,3.7195987e-06,7.439185e-06,0.0,0.15543075
6,0.6,2.2576248738914728e-05,8.034383515955357,0,0,0,0,0,0,0.40951046347618103,0.00035610730992630124,1.0150808095932007,10.150808095932007,1.1791338523228962,1.1892951726913452,1.021861e-05,1.021861e-05,2.0435253e-05,0.0,0.19249792
7,0.7,2.4758162908256054e-05,8.092258941310007,0,0,0,0,0,0,0.5112090706825256,0.0004012625722680241,1.016986072063446,10.16986072063446,1.1926289399464924,1.2077118158340454,1.624823e-05,1.6248232e-05,3.2484535e-05,0.0,0.36714336
8,0.8,2.5064160581678152e-05,8.136968680335647,0,0,0,0,0,0,0.6131360530853271,0.0002982296864502132,1.0192698240280151,10.192698240280151,1.1988399823506672,1.227702021598816,1.7607877e-05,1.7607877e-05,3.5188903e-05,0.0,0.5679799
9,0.9,2.2851454559713602e-05,8.170454920168341,0,0,0,0,0,0,0.7149381041526794,0.0002822579408530146,1.018020510673523,10.18020510673523,1.2188413540522258,1.2431167364120483,2.0595997e-05,2.0596e-05,4.115508e-05,0.0,0.59615666
10,1.0,1.7082085832953453e-05,8.194247113645329,0,0,0,0,0,0,0.816706657409668,0.00018490116053726524,1.0176855325698853,10.176855325698853,1.2130112648010254,1.2537014484405518,2.8971253e-05,2.8971279e-05,5.7906447e-05,0.0,0.5403727
11,1.1,1.933990279212594e-05,8.209693539411855,0,0,0,0,0,0,0.9186936616897583,0.0001106434065150097,1.0198700428009033,10.198700428009033,1.213501771291097,1.2601771354675293,5.5031724e-05,5.503173e-05,0.00011003168,0.0,0.4748316
12,1.2,0.0039148914511315525,8.218617580459126,0,0,0,0,0,0,0.9777956604957581,0.08789974451065063,0.5910199880599976,5.910199880599976,1.215347170829773,1.2630493640899658,9.708107e-05,9.7081196e-05,0.00019413498,0.0,0.4299778
13,1.3,0.009554431773722172,8.22642165046138,0,0,0,0,0,0,0.9776542782783508,0.09511802345514297,-0.0014138221740722656,-0.014138221740722656,1.2164002259572346,1.2626762390136719,0.0001314741,0.0001314741,0.00026292383,0.0,0.40881774
14,1.4,0.020571040455251932,8.235645935231542,0,0,0,0,0,0,0.9757511019706726,-0.5630888938903809,-0.019031763076782227,-0.19031763076782227,1.2228457530339558,1.259393334388733,0.00016584744,0.00016584761,0.00033168014,0.0,0.3645022
15,1.5,0.07912529958412051,8.251390217734444,0,0,0,0,0,0,0.9479210376739502,-0.8980769515037537,-0.2783006429672241,-2.783006429672241,1.2394322951634724,1.2535640001296997,0.00019067909,0.00019067916,0.00038135366,0.0,0.27881116
16,1.6,0.0867462307214737,8.27676698138097,0,0,0,0,0,0,0.8918291926383972,-0.8548495173454285,-0.5609184503555298,-5.609184503555298,1.2557653586069744,1.2450673580169678,0.00020777751,0.00020777772,0.00041555372,0.0,0.20582402
17,1.7,0.08567121624946594,8.315192915428131,0,0,0,0,0,0,0.789861798286438,-0.8558228015899658,-1.0196739435195923,-10.196739435195923,1.2674152453740437,1.2331923246383667,0.00019098747,0.00019098747,0.0003819741,0.0,0.16331066
