time_stamps,time_stamps,cumulative_heading_changes,avg_distance_to_closest_person,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents
30,3.0,0.010452712187543511,7.544777395847385,0,0,0,0,0,0,0.7122502326965332,-0.09928884357213974,0.0388336181640625,0.388336181640625,1.3444042205810547,1.3418976068496704,0.034055665,0.034055665,0.068111196,0.0,0.0023697221
31,3.1,0.009931520791724324,7.339820314231414,0,0,0,0,0,0,0.7282333374023438,-0.09922262281179428,0.15983104705810547,1.5983104705810547,1.3438094854354858,1.3409472703933716,0.038968716,0.038968716,0.0779372,0.0,0.0023746344
32,3.2,0.0018513570539653301,7.131999304803031,0,0,0,0,0,0,0.7500819563865662,0.0867084488272667,0.21848618984222412,2.184861898422241,1.3429837226867676,1.3396464586257935,0.045293704,0.045293674,0.090587065,0.0,0.002380676
33,3.3,0.008776634698733687,6.92360492254933,0,0,0,0,0,0,0.7503542900085449,0.0864247977733612,0.0027233362197875977,0.027233362197875977,1.3420491814613342,1.3381755352020264,0.05081164,0.05081164,0.101622924,0.0,0.0023880037
34,3.4,0.007471043849363923,6.714354951999785,0,0,0,0,0,0,0.7806492447853088,0.04609768092632294,0.30294954776763916,3.0294954776763916,1.3409847021102905,1.3365029096603394,0.059875052,0.059875093,0.11974968,0.0,0.0023967016
35,3.5,0.0006918469443917274,6.49797238173539,0,0,0,0,0,0,0.8592686057090759,-0.15317781269550323,0.7861936092376709,7.861936092376709,1.3393210768699646,1.3339403867721558,0.07548447,0.07548447,0.1509681,0.0,0.0024073003
36,3.6,0.022551597096025944,6.278274360964757,0,0,0,0,0,0,0.8715572953224182,-0.23498210310935974,0.12288689613342285,1.2288689613342285,1.3374438285827637,1.331085205078125,0.08401001,0.08401011,0.16801839,0.0,0.0024203942
37,3.7,0.021469678729772568,6.058488558963683,0,0,0,0,0,0,0.8901876211166382,-0.10725384205579758,0.1863032579421997,1.863032579421997,1.3356743454933167,1.3284233808517456,0.09373428,0.0937344,0.18746525,0.0,0.002435936
38,3.8,0.00979580171406269,5.835549512573827,0,0,0,0,0,0,0.9276386499404907,0.3221209943294525,0.3745102882385254,3.745102882385254,1.3336428999900818,1.3254115581512451,0.11009234,0.110092476,0.22017977,0.0,0.002454137
39,3.9,0.04691201634705067,5.609409051415546,0,0,0,0,0,0,0.9530863761901855,0.5299311280250549,0.25447726249694824,2.5447726249694824,1.3310101628303528,1.3214861154556274,0.13171114,0.13171114,0.2634181,0.0,0.0024757504
40,4.0,0.05232904851436615,5.383061062964154,0,0,0,0,0,0,0.9194236993789673,0.5201504230499268,-0.3366267681121826,-3.366267681121826,1.3279303312301636,1.3168057203292847,0.14549305,0.14549306,0.29098427,0.0,0.0025017038
