experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,group_intimate_space_intrusions,group_personal_space_intrusions,group_social_space_intrusions,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents,run_id
2_towards_robot,26.39,16.49879657488621,5.914715632097796,7.002277405278682,0.23517909708826745,17.276806731125806,13.584905660377359,5.660377358490567,10.18867924528302,0.0,0.0,0.0,False,0.5450763455228375,0.5450763455228375,0,0,0.0,0.6385817711926857,0.24043214525893247,0.3202444052858673,3.202915622371353,0.6396869241602648,0.6372401628309404,17.32555,17.325554,34.46006,0.0,27.070425,0
