experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,group_intimate_space_intrusions,group_personal_space_intrusions,group_social_space_intrusions,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents,run_id
narrow_hallway,18.59,16.31185769151393,4.277395998942666,7.4614197250899394,0.20612160848689542,16.9493486633541,6.951871657754011,8.02139037433155,12.834224598930483,0.0,0.0,0.0,False,0.5379994624729477,0.5379994624729477,0,0,0.0,0.8758579203111921,0.23675033389905453,0.4015683914427947,4.015763194468766,0.8717697117288403,0.8914583371205126,8.29651,8.296517,16.51668,0.0,14.674826,0
