experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,maximum_distance_to_people,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,group_intimate_space_intrusions,group_personal_space_intrusions,group_social_space_intrusions,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents,run_id
nav2_1_ahead_robot,27.1,18.167206932831235,3.5271688581851777,3.635962952399501,0.8836420871311992,6.580492992054966,0.0,16.911764705882355,31.25,0.0,0.0,0.0,False,0.941375737821313,0.941375737821313,0,0,0.0,0.6700913619167883,0.1414441186931232,0.4196591054856339,4.196591054856339,0.5223057848831345,0.5223057848831345,5.146595,5.1465955,10.293191,0.0,0.84140265,0
